         138206233 function calls (137099009 primitive calls) in 2668.676 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      910    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\utils\object_identity.py:62(__hash__)
       34    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\module\module.py:112(__init__)
      768    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\fromnumeric.py:432(_repeat_dispatcher)
  291/287    0.000    0.000    0.011    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:687(_process_basic_statement)
     61/5    0.000    0.000    0.030    0.006 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
      570    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\re.py:170(match)
      428    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\distribute_utils.py:135(_get)
      282    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\lib\_datasource.py:149(__getitem__)
      432    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_definitions.py:88(__ne__)
      151    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:836(consumers)
       16    0.000    0.000    0.037    0.002 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\layers\core\dense.py:130(build)
     59/4    0.000    0.000    0.029    0.007 <frozen importlib._bootstrap>:663(_load_unlocked)
       93    0.000    0.000    0.004    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\gen_resource_variable_ops.py:1147(var_handle_op)
       56    0.000    0.000    0.005    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\def_function.py:703(_defun)
      552    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      768    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\qp2quad_form\qp_matrix_stuffing.py:57(<genexpr>)
      672    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\engine\base_layer.py:2775(_maybe_create_attribute)
        1    0.000    0.000   27.796   27.796 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\eval\metric_utils.py:122(eager_compute)
     1088    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\op_def_library.py:253(_MaybeColocateWith)
      262    0.000    0.000    0.001    0.000 {method 'extendleft' of 'collections.deque' objects}
      180    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\inspect.py:3010(bind)
      146    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
       12    0.000    0.000    0.027    0.002 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\losses\losses_impl.py:140(compute_weighted_loss)
      816    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\object_identity.py:36(__init__)
       74    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\cache.py:50(__getitem__)
       92    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\platform\tf_logging.py:210(vlog)
       37    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\array_ops.py:843(rank_internal)
    96/90    0.000    0.000    0.015    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\array_ops.py:2914(wrapped)
      530    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\distribution_strategy_context.py:237(get_strategy)
       40    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\distributions\distribution.py:1981(_name_and_control_scope)
       20    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\distributions\distribution.py:150(_set_sample_static_shape_for_tensor)
      120    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\prefer_static.py:76(<listcomp>)
      151    0.000    0.000    0.000    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_OperationOutputConsumers_wrapper}
       52    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\array_ops.py:6695(stop_gradient)
       32    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\tf_stack.py:127(__init__)
       62    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellBoolGauge1}
  147/132    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\unparser.py:14(interleave)
       28    0.000    0.000    0.038    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\engine\base_layer.py:2695(_maybe_build)
       14    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\converters\control_flow.py:174(_get_block_vars)
    63/15    0.000    0.000    0.010    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:93(_visit_statement_block)
    40/14    0.000    0.000    0.006    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\distributions\distribution.py:333(wrapped_init)
        2    0.000    0.000    0.003    0.002 c:\Users\richa\My Drive\York\PhD Research\Systemic Risk\Reducing-Systemic-Risk-with-DDPG\network_gym\envs\model_network.py:162(set_balance_sheet)
       32    0.000    0.000    0.014    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variable_scope.py:312(get_variable)
       35    0.000    0.000    0.008    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\__init__.py:11(unparse)
      352    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\environments\tf_environment.py:146(action_spec)
      255    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_fndefs.py:61(__or__)
       34    0.000    0.000    0.221    0.007 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:2137(creator_with_resource_vars)
       29    0.000    0.000    0.014    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\batch_shape_lib.py:175(_truncate_shape_tensor)
      131    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\inspect.py:714(getmodule)
      150    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\backprop.py:171(record_gradient)
       24    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\numpy\core\numeric.py:2385(array_equal)
      172    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\unparser.py:115(_Assign)
      127    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:1747(internal_convert_to_tensor_or_composite)
       39    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variable_scope.py:1434(close_variable_subscopes)
      361    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_definitions.py:85(<genexpr>)
       58    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:685(set_shape)
      754    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_fndefs.py:49(__init__)
       94    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\monitoring.py:363(get_cell)
       16    0.000    0.000    0.011    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\layers\core\dense.py:99(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\logging\__init__.py:282(__init__)
     1876    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\device_spec.py:274(replica)
       56    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\module_wrapper.py:128(<listcomp>)
      768    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\qp2quad_form\qp_matrix_stuffing.py:59(<listcomp>)
       58    0.000    0.000    0.005    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\function.py:3991(decorated)
      768    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\scipy\sparse\coo.py:414(tocoo)
      404    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\context.py:2016(global_seed)
      216    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\object_identity.py:197(__contains__)
      616    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\engine\base_layer.py:1272(trainable)
       47    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\gin\config.py:1356(_get_bindings)
       30    0.000    0.000    0.016    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\function.py:676(__init__)
       84    0.000    0.000    0.007    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\array_ops.py:202(fill)
      163    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\tf_inspect.py:403(ismethod)
      258    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\utils\object_identity.py:139(__setitem__)
      304    0.000    0.000    0.022    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\values.py:463(_get_cross_replica)
      200    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\weakref.py:408(__setitem__)
      120    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\execute.py:186(make_type)
       14    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\tensor_util.py:569(MakeNdarray)
       90    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\tf_inspect.py:408(isanytargetmethod)
      768    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py37_cplex2010.free_long_C_array}
      228    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\data\util\structure.py:192(_from_tensor_list_helper)
      393    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\utils\ag_logging.py:138(log)
        6    0.000    0.000    0.944    0.157 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\trajectories\trajectory.py:605(to_transition)
      768    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\qp2quad_form\qp_matrix_stuffing.py:145(<listcomp>)
      225    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\weakref.py:336(__new__)
     1877    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\device_spec.py:278(task)
      110    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\core\converter.py:183(uses)
       12    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\weights_broadcast_ops.py:64(assert_broadcastable)
     1875    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\device_spec.py:286(device_index)
        6    0.000    0.000    0.061    0.010 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\cond_v2.py:62(cond_v2)
  328/232    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\engine\base_layer.py:2305(trainable_variables)
      421    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\transformer.py:155(__setattr__)
       96    0.000    0.000    0.001    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeWatchVariable}
   101/77    0.000    0.000    0.231    0.003 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\activity.py:649(visit_With)
       15    0.000    0.000    0.005    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\tempfile.py:247(_mkstemp_inner)
       32    0.000    0.000    0.014    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variable_scope.py:1268(get_variable)
       32    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_MonitoringGetCellBoolGauge0}
      158    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variable_scope.py:2472(__exit__)
       74    0.000    0.000    0.004    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\gen_math_ops.py:5620(logical_and)
    32/30    0.000    0.000    0.058    0.002 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\reaching_definitions.py:189(visit_FunctionDef)
      768    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\expressions\constants\constant.py:131(is_nonpos)
       88    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\converters\call_trees.py:64(_consume_args)
      226    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:4821(add_op)
       56    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       15    0.000    0.000    0.061    0.004 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\impl\api.py:228(initial_analysis)
       20    0.000    0.000    0.027    0.001 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\parser.py:371(unparse)
       52    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\auto_control_deps_utils.py:63(_get_read_only_resource_input_indices_op)
       97    0.000    0.000    0.029    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\values_util.py:138(on_write_assign)
       45    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\distributions\distribution.py:688(parameter_properties)
      238    0.000    0.000    0.004    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:867(scope)
       12    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\math_grad.py:1607(_SquaredDifferenceGrad)
      395    0.000    0.000    0.131    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\activity.py:388(visit_Assign)
      441    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\os.py:738(check_str)
      520    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       22    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\ntpath.py:178(split)
       34    0.000    0.000    0.221    0.006 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\mirrored_strategy.py:498(_create_variable)
      533    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\inspect.py:72(isclass)
        2    0.000    0.000    0.047    0.024 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\context.py:1014(config)
  239/192    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\tensor_util.py:220(_GetDenseDimensions)
      336    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:5332(_control_dependencies_stack)
     1018    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\inspect.py:2835(parameters)
       67    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\type_spec.py:871(_type_spec_from_value)
      264    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\impl\api.py:289(autograph_artifact)
  133/112    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\astunparse\unparser.py:651(_Tuple)
      286    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\gast\ast3.py:272(_make_arg)
       35    0.000    0.000    0.004    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\function.py:525(add_to_graph)
      245    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\object_identity.py:233(_wrap_key)
      290    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:4197(get_collection_ref)
       29    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow_probability\python\internal\prefer_static.py:186(rank_from_shape)
      382    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\inspect.py:63(ismodule)
     1001    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\errors_impl.py:87(message)
      231    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\tape.py:181(record_operation)
     1019    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\control_flow_util.py:191(GetContainingWhileContext)
       28    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\engine\base_layer.py:289(_instrument_layer_creation)
      303    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\_weakrefset.py:38(_remove)
       60    0.000    0.000    0.003    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\array_ops.py:4478(squeeze)
      768    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\qp2quad_form\qp_matrix_stuffing.py:144(<dictcomp>)
      432    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\impl\conversion.py:100(<genexpr>)
       78    0.000    0.000    0.006    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\activations.py:273(relu)
      166    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:2561(_set_attr_with_buf)
    31/13    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\data\util\nest.py:112(_packed_nest_with_indices)
       72    0.000    0.000    0.004    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\nn_grad.py:323(_BiasAddGrad)
       18    0.000    0.000    0.004    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\array_ops.py:3067(zeros_like_impl)
      244    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\distribution_strategy_context.py:51(__init__)
       36    0.000    0.000    0.007    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\utils\composite.py:162(slice_to)
      768    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\cvxpy\reductions\solvers\solving_chain.py:171(<genexpr>)
      128    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\device.py:135(shortcut_string_merge)
      146    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\nest.py:1112(flatten_up_to)
      214    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\core\ag_ctx.py:38(control_status_ctx)
      396    0.000    0.000    0.000    0.000 {method '_fastdict_insert' of 'fast_module_type.FastModuleType' objects}
       13    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\math_ops.py:1486(_truediv_python3)
       68    0.000    0.000    0.028    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\variables.py:206(<lambda>)
      224    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\activity.py:208(mark_param)
      482    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\distribution_strategy_context.py:370(_get_default_strategy)
      135    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\traceable_stack.py:69(copy_metadata)
      360    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\policies\tf_policy.py:252(_maybe_reset_state)
      224    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\transformer.py:128(__exit__)
       58    0.000    0.000    0.000    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_GraphSetTensorShape_wrapper}
       44    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:7244(get_resource_handle_data)
      678    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\keras\engine\base_layer.py:1244(name)
       75    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
      399    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\framework\ops.py:7063(_is_keras_symbolic_tensor)
       15    0.000    0.000    0.132    0.009 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:392(transform)
       22    0.000    0.000    0.002    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\control_flow_v2_func_graphs.py:28(__init__)
      352    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tf_agents\environments\tf_environment.py:177(batched)
      225    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\weakref.py:341(__init__)
      192    0.000    0.000    0.030    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\distribute\values.py:289(_get_as_operand)
     1150    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\tf_decorator.py:259(decorated_target)
      203    0.000    0.000    0.000    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\autograph\pyct\cache.py:92(_get_key)
      256    0.000    0.000    0.000    0.000 c:\Users\richa\My Drive\York\PhD Research\Systemic Risk\Reducing-Systemic-Risk-with-DDPG\network_gym\envs\model_network.py:589(reward)
      179    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       56    0.000    0.000    0.005    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\eager\def_function.py:647(_defun_with_scope)
       86    0.000    0.000    0.016    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\util\nest.py:1475(<listcomp>)
       24    0.000    0.000    0.001    0.000 C:\Users\richa\anaconda3\envs\main-ddpg-tf27\lib\site-packages\tensorflow\python\ops\math_ops.py:1600(div_no_nan)
